visit_id,product_ids
4657574022568214817,495399700 463480227 489753829 463480226 463480255 489734604
4658077852655943870,463480256 463480255 489734604 463480465 463480464 463480468
4659979582051975244,463480658 463480227 489753829 463480226 463480255 489734604
4660871777074020395,463480457 463480429 463480221 495277614 463480223 463480553
4661951315228229767,463480240 495400939 463480639 495366540 463480359 463480506
4662416181980037224,495461626 463480227 489753829 463480226 463480255 489734604
4662620177434149194,495277293 463480227 489753829 463480226 463480255 489734604
4664202414394179835,463480467 463480346 463480227 463480482 489753829 463480226
4665545493354905658,463480417 495370340 495401895 495401893 463480423 495368385
4670973609105686740,463480350 463480346 463480483 463480489 463480227 489753829
4671623438092468504,463480471 463480466 463480677 463480468 463480464 463480240
4672598240544424150,463480695 495250885 463480693 495252594 463480358 463480359
4672710131941376020,463480221 495264589 463480691 495252594 489753829 463480543
4672973683852312811,463480214 463480213 463480691 463480235 463480457 463480359
4673333568403407103,463480493 495260496 463480214 463480226 463480227 463480543
4673415411730743495,463480221 1526098025 463480689 463480483 495403168 495369932
4673441680842031130,463480273 463480497 463480322 463480242 463480553 463480493
4673464259647635521,495399696 463480227 489753829 463480226 463480255 489734604
4673667159870668929,463480652 463480429 463480225 463480224 463480223 495277614
4674218785131462801,463480358 463480359 463480210 463480225 495277614 495277184
4674262697291022632,463480696 495252594 463480693 463480679 463480356 495401665
4674265944684232797,495277184 463480425 463480322 463480553 463480497 463480342
4674726509867958314,463480691 463480235 463480213 463480665 463480214 463480653
4675167939768877108,489753829 463480259 495490943 495277192 463480699 495400939
4675751837905977523,463480699 463480683 463480589 463480374 463480356 463480379
4676297884437315845,489753829 463480691 463480543 495277184 463480693 495400618
4676304284145156320,495399997 463480677 463480486 463480226 1228501633 463480240
4676651750188122446,495528684 463480683 463480356 495529087 495401665 463480589
4676818388267040862,463480543 463480497 463480322 463480242 463480553 463480493
4676911745855389924,495256039 495252594 463480235 495251659 495277614 463480225
4677110742416359555,463480225 463480210 495277614 463480212 495401138 463480211
4677342935771775168,495277184 463480693 495400618 463480227 495263729 495400576
4677363524682383460,495252594 1526105009 463480342 495250885 463480242 463480322
4677666983853424816,463480255 463480256 489734604 463480465 463480464 463480468
4677941268710686779,463480436 463480497 463480322 463480242 463480553 463480493
4678797912174755912,463480689 463480483 495403168 495369932 495522303 495251312
4679041585121853517,495251659 463480242 463480342 463480497 463480553 463480563
4679157657174540397,463480359 495400939 495401138 463480665 463480355 495401665
4679171832587747333,495400618 463480227 495277184 463480693 495263729 495400576
4679307984270786722,495277614 463480225 495400618 463480694 463480693 1228501633
4679613928561180681,463480359 463480355 463480356 463480358 495400939 495401665
4679794644314226758,463480256 495400618 463480471 463480465 463480539 463480255
4679997779949912311,463480221 463480497 463480322 463480242 463480553 463480493
4679998686778622114,495400618 463480694 463480693 1228501633 463480225 463480457
4680848485181554720,463480465 463480476 463480472 463480467 463480227 489753829
4681479528137359705,495400431 489734604 463480697 463480464 463480255 463480466
4681615245152092437,495366540 463480683 495404035 495403168 463480346 495403326
4681963926009151781,463480447 463480446 463480228 463480231 463480698 495363656
4682253536011485440,463480483 463480346 495403990 495403982 495404008 495404012
4682413500090286212,463480553 463480693 463480497 463480322 463480242 463480493
4682755093569732677,495251312 495252594 463480322 495255645 463480553 463480242
4683419775995740453,463480210 463480483 463480337 463480339 463480457 463480346
4684676441477480535,463480543 463480210 463480214 463480493 463480226 463480221
4684833434588938374,463480466 463480464 463480227 489753829 463480226 463480255
4684882719251366097,463480468 463480255 463480256 489734604 463480465 463480464
4686545106315247735,489753829 463480255 463480256 463480464 463480465 489734604
4686591894072328209,463480446 463480447 463480228 463480231 463480698 495363656
4687257744693002449,463480447 495265949 463480698 463480446 463480420 495488569
4689346231825858761,463480553 463480699 463480322 463480497 463480694 495251312
4690086401592262751,463480474 463480213 463480214 463480691 463480235 463480457
4692061858006302879,1231113729 463480429 463480346 463480223 463480224 495363988
4692553348342087707,495493336 463480212 463480452 463480214 463480211 463480225
4692854166695444823,463480539 463480255 463480697 463480464 463480256 463480466
4693088169720807731,495493336 463480213 463480214 463480691 463480235 463480457
4693450943001264151,463480221 463480497 463480322 463480242 463480553 463480493
4693898776739315746,463480467 463480227 489753829 463480226 463480255 489734604
4694296600692654258,463480553 463480694 463480497 463480322 463480242 463480493
4695351998911873273,463480227 489753829 463480226 463480255 489734604 463480464
4695811737207963928,463480227 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
4696516558670790779,495461626 489753829 463480227 463480539 463480464 489734604
4696713416811479314,463480226 463480227 463480240 463480472 463480658 463480237
4697279966474928389,495263729 495400576 495401146 463480225 495277614 495400618
4697360913651204409,463480346 495404008 495403990 463480475 463480489 463480483
4697642035566608631,489734604 495253660 463480242 495254783 495264803 463480696
4697658996825522201,463480429 463480225 463480223 463480481 463480224 463480665
4697773346098250057,489734604 463480255 463480256 463480227 463480464 463480539
4697888594449661957,463480225 495277614 495400618 463480379 495400576 495263729
4698837859646308666,463480465 463480482 463480227 489753829 463480226 463480255
4699495346628984916,463480493 463480497 463480322 463480242 463480553 463480221
4699635491921723620,463480242 495254783 495264803 463480696 495403354 463480379
4699856780847743190,495400618 463480227 489753829 463480226 463480255 489734604
4700061882967130355,1231113729 463480429 463480446 463480212 463480214 463480665
4700071509765914885,495400618 463480379 495400576 495263729 463480225 495401664
4700138348303089911,463480696 495403354 495264803 463480379 463480342 495276976
4700418481370169397,463480683 463480355 463480359 463480356 463480358 495400939
4700545238652158027,495402179 495266185 495277184 463480381 495265942 495265868
4700658547843662054,463480273 463480679 463480221 463480497 463480322 463480242
4700887568051339494,463480679 463480493 463480226 463480346 463480213 463480210
4701244231762837608,463480379 495400576 495263729 495401664 463480225 495277303
4702091719517929604,495264479 463480553 463480693 463480497 463480273 463480322
4702848161205190703,463480543 463480226 495260496 463480221 463480240 1228501633
4702896944886055099,463480470 463480466 463480471 489753829 463480465 489734604
4703265287412121876,463480487 463480227 489753829 463480226 463480255 489734604
4705576277235728434,463480355 463480359 463480356 463480358 495400939 495401665
4705578045310238924,463480429 463480225 495277614 463480493 463480226 463480346
4705947639321198670,495252594 1526105009 463480553 463480322 463480342 463480641
4706178875878801540,463480447 463480346 463480483 463480359 495404000 495403990
4706372531982172186,489753829 463480697 489734604 463480227 463480493 463480372
4707706546528715000,463480697 463480464 463480255 489753829 463480227 463480466
4707742438835618019,463480417 463480346 495403990 495402861 495402752 463480483
4707817615602221314,463480322 463480242 463480497 463480553 463480493 463480221
4707845638297747794,463480322 495251312 495255645 463480553 463480242 495252594
4710455719238041741,463480488 495399912 495400474 1228501633 463480471 463480464
4714090818090303562,463480362 463480273 463480221 463480497 463480322 463480242
4714236749042942068,463480539 463480227 489753829 463480226 463480255 489734604
4716428657887543549,495400431 495400576 495400618 495400155 463480464 463480697
4717904054743203869,495400576 495263729 495401664 463480225 495277303 463480683
4718373749325299759,463480210 463480214 463480493 463480543 463480212 463480452
4718609863751499842,463480487 489753829 463480227 463480464 463480677 463480697
4718770785475362886,495403354 463480379 495264803 463480342 495403165 495276976
4719406946985967693,463480497 463480322 463480242 463480553 463480493 463480221
4720015007567315057,463480255 463480539 463480697 463480256 463480464 463480466
4720030792647442441,489734604 463480487 495400314 463480464 495399912 495400155
4720711525642797360,495263416 463480322 463480694 495252594 495250885 495255645
4720786311837122569,463480487 463480464 489734604 495399912 495400155 495400314
4720847057277419747,495264479 463480696 495264589 495255157 495257134 495264803
4721098738142281814,489753829 463480493 463480372 489734604 463480697 463480464
4722020362432282640,463480472 463480240 463480465 463480476 463480227 463480464
4722058879813287980,1228501633 463480227 489753829 463480226 463480255 489734604
4723658655228231833,463480225 463480429 463480224 463480223 495277614 463480481
4723676712443576349,495260496 463480691 463480225 495403143 463480698 463480337
4723729107028017195,495277303 463480694 463480699 495403168 495403326 495403163
4723815163347599443,463480221 463480210 463480493 463480226 463480346 463480213
4725813376547291254,463480693 463480497 463480322 463480242 463480553 463480493
4726075651915514067,463480693 495402258 463480497 463480242 463480322 463480553
4727450718583914839,463480466 463480227 463480256 463480464 463480539 463480237
4730304086357311582,463480224 463480429 463480225 463480223 495277614 463480481
4730995192884887589,463480689 1526105009 495253324 495263416 463480342 463480553
4731741018436665491,463480256 463480227 489753829 463480226 463480255 489734604
4736024790698033440,463480226 463480227 489753829 463480255 489734604 463480464
4736543356011151438,463480468 463480227 489753829 463480226 463480255 489734604
4738095035572289732,463480226 489753829 463480255 489734604 1228501633 463480256
4740946777286639721,463480242 495276976 495364620 463480516 495277184 463480447
4741042723820142601,489753829 495400618 495403143 495400631 495399912 495403326
4741085558653321409,489734604 463480697 463480464 463480255 463480466 463480256
4741394281193799851,463480235 463480491 463480213 463480691 463480214 463480665
4741633672601927776,463480697 495399912 495403143 495403165 495400618 495400043
4742184258259386469,495399946 495461626 463480539 463480482 463480486 463480429
4742283422573789237,463480235 463480213 463480214 463480691 463480457 463480359
4742807937007484937,495403143 463480699 463480589 495399912 495400631 489753829
4743593254413140195,463480477 463480452 463480691 463480658 463480486 463480473
4743652014657110189,463480553 495403165 495403408 495403354 463480683 495399912
4744044093483778203,463480223 463480225 463480429 495277614 463480224 463480481
4744558692565516513,495400474 495400618 495400385 495400576 495399975 463480464
4744719519465078854,495403408 495403165 463480225 495277614 463480213 463480235
4744844965114544330,463480227 463480464 489753829 463480226 463480255 489734604
4745670986778279938,463480225 495277614 463480429 463480359 463480665 463480223
4745953491878936614,489753829 463480227 463480226 463480255 489734604 463480464
4746016098307276878,463480342 495250885 463480356 463480242 463480322 463480641
4746153217449263165,463480665 463480655 463480452 463480543 495260496 463480221
4746441797346525379,463480342 463480356 463480497 463480322 463480242 463480553
4746591922611290164,495403354 495399912 495400618 463480697 495400385 495400631
4746745508562993244,463480356 463480359 463480355 463480358 495400939 495401665
4747361149512056999,463480683 463480699 463480589 463480374 463480356 463480379
4747650307813277792,495277614 463480457 463480225 495253660 495264589 495263416
4747971107299786827,463480429 495277614 463480224 463480223 463480225 463480210
4748262331974943024,463480464 463480227 489753829 463480226 463480255 489734604
4748272931320627292,463480493 463480677 463480240 463480227 463480465 463480226
4748881376030752790,463480689 495402176 463480694 463480497 463480322 463480242
4749895794985009176,463480497 463480322 463480342 463480679 463480641 463480553
4752477136321773699,463480465 463480240 463480227 463480226 463480467 463480487
4752917645724221689,463480322 463480497 463480242 463480553 463480493 463480221
4752940943680733230,495402254 495402176 495402268 495402179 495277303 495402022
4752959110794707102,495251312 463480497 463480322 463480242 463480553 463480493
4753434901431975965,463480228 463480231 463480698 495363656 495363988 495365549
4753655202751971654,489734604 489753829 463480227 463480539 463480464 463480466
4759532018388435133,1526105009 463480497 463480322 463480242 463480553 463480493
4761052500439859501,463480695 463480497 463480322 463480242 463480553 463480493
4761529938381373602,463480273 463480493 463480474 463480221 463480242 463480497
4762796039260340320,463480693 495251659 495255645 495250885 495253660 495277293
4763137571434266777,463480213 463480691 463480336 495402340 495403165 495403168
4763169462057435341,463480214 463480213 463480691 463480235 463480457 463480359
4763170119904657565,463480337 463480210 463480429.0 463480493.0 463480693.0 495400618.0
4763967934680793132,495254783 495255157 495264589 495264479 463480696 495257134
4764083714457600110,495250885 495251312 463480694 495255645 495252594 495256989
4764595538491605043,495402176 463480694 463480429.0 463480493.0 463480693.0 495400618.0
4766150620700999850,495519080 463480213 463480235 463480339 463480336 463480221
4766348179932709196,489753829 463480227 463480226 463480255 489734604 463480464
4767515296803323974,495277293 463480235 495519080 463480339 463480336 463480457
4767613562415480852,495254783 495264803 463480493 463480543 463480221 495260496
4767883650175598691,463480693 495251312 463480497 463480322 463480242 463480553
4768165646487781544,463480336 463480457 463480679 495403168 495401146 495403165
4768232372366999732,463480273 463480497 463480322 463480242 463480553 463480493
4768545581564952798,463480553 463480242 495253660 463480322 463480497 463480679
4768597753898205208,463480553 463480497 463480322 463480242 463480493 463480221
4768608888089739562,463480255 463480227 489753829 463480226 489734604 463480464
4769102046415290594,495519080 463480339 463480336 463480221 463480273 495404012
4769334913016528943,1228501633 463480227 489753829 463480226 463480255 489734604
4769594267124367375,463480452 463480213 463480336 463480691 463480214 463480655
4769741412311236809,463480693 463480242 463480694 495252594 463480679 495251659
4770209690487357577,463480697 463480227 489753829 463480226 463480255 489734604
4770247394914730178,463480694 495251312 463480497 463480322 463480242 463480553
4770343726819573804,495400155 463480227 489753829 463480226 463480255 489734604
4770718823685292202,463480429 463480227 495260496 463480563 495255340 463480226
4770807593759670353,463480242 463480497 463480322 463480553 463480493 463480221
4771283086714601757,495403168 495256989 495263416 495259981 495366610 495401146
4771556640503365745,463480474 495400635 463480487 463480473 463480552 463480545
4772138061255934249,463480493 495260496 463480214 463480226 463480227 463480322
4772815310685732879,463480221 463480497 463480322 463480242 463480553 463480493
4773009084413378772,463480691 463480405 463480429 463480225 463480224 463480223
4773287505288495469,463480481 463480429 463480493 463480226 463480346 463480213
4773970772771995668,495400631 489753829 495400618 495400576 495400385 495399975
4774894572542361955,1526105009 463480322 463480693 495251312 495253660 495250885
4775075790509310291,463480227 463480465 463480470 495277303 495277184 495277192
4775234318784790641,495277184 495277303 495277192 495277293 495369801 463480322
4776576079746040121,463480470 463480464 463480471 463480256 463480697 463480468
4776869896419017053,463480487 489734604 495400618 463480227 489753829 463480226
4777216928967819630,1231113729 463480213 463480457 495367870 495368385 463480418
4779680514295726166,463480677 463480493 463480226 463480472 463480658 463480477
4783524310348464189,495401893 463480346 463480483 463480359 495404000 495403990
4785287625954820377,463480452 463480336 463480653 463480235 463480213 463480221
4785597741499154815,463480679 495403168 495401146 495403165 463480699 463480693
4787189766442188968,463480226 463480473 495277614 463480225 495400939 489753829
4787246418348212397,495261546 495251659 463480699 495259045 463480693 495401146
4787735158814933123,463480465 463480358 495401665 463480356 495401146 495400939
4788147793270669461,495259981 495366610 495401146 495254783 495797660 495522303
4788190823271890946,463480227 489753829 463480226 463480255 489734604 463480464
4788540415536529572,495401146 463480355 463480359 463480356 463480358 495400939
4788835615400264013,495797660 495522303 495253324 495400618 495400635 1526105009
4789470932059292039,463480227 463480677 1228501633 463480471 463480464 463480467
4789835598338457678,495264803 495400635 495264235 495399820 463480691 463480665
4790159711972360589,495264589 463480497 463480322 463480242 463480553 463480493
4790401426461818893,463480539 1228501633 463480227 463480677 463480464 463480226
4790417457274159109,463480466 463480227 463480429.0 463480493.0 463480693.0 495400618.0
4790681527353868488,463480221 463480322 463480497 463480694 495251312 463480242
4790877947240382545,495522303 495253324 495400618 495400635 1526105009 495403296
4791274419068862648,463480213 463480235 463480691 463480405 463480655 463480214
4791280801771946114,495264235 495399820 463480486 495264803 495255157 495400635
4791421962100932670,495254138 463480679 463480693 495253324 495255645 463480553
4792201398080241742,495400618 495399912 463480242 495250885 495252594 463480466
4792239705065783507,495255645 495253324 463480693 463480679 463480553 495255340
4792432862328520970,495401664 495277614 463480224 463480223 463480429 463480210
4792696188454830354,463480695 463480497 463480322 463480242 463480553 463480493
4792814222364377475,495253324 463480379 463480699 463480683 495403168 463480497
4793306962997543144,463480693 463480497 463480322 463480242 463480553 463480493
4793529804466684145,463480471 489753829 463480227 463480464 463480677 463480697
4793547940068589676,495251312 463480468 495400624 495400631 495257134 495404000
4793802260771242068,495277303 463480227 495277192 495277184 495277293 495369801
4795057233781325851,463480677 463480227 463480467 463480487 463480236 463480464
4795608408622366963,463480471 463480464 463480470 463480466 463480465 463480467
4795930461514760558,495493945 463480691 463480213 463480214 463480457 495493336
4796443096910135401,495401664 495400939 495493945 463480359 463480665 495401138
4797270214765969499,463480256 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
4798529134610612379,463480224 463480211 463480225 463480223 463480429 463480210
4798755658974626169,463480697 463480227 489753829 463480226 463480255 489734604
4798992989873504324,489734604 463480227 489753829 463480226 463480255 463480464
4799937001325592853,489753829 463480539 463480256 463480227 463480464 463480466
4805342213638717531,463480213 463480457 495367870 495368385 463480418 495369958
4806834267311046746,463480242 463480497 463480322 463480553 463480493 463480221
4807991103949897999,463480693 495251312 495253660 495250885 495263416 1526105009
4808349388339675304,463480466 495253660 495250885 463480693 495252594 463480694
4808697950999413108,463480543 495254783 463480493 495260496 463480214 463480226
4808997999443705901,463480457 495367870 495368385 463480418 495369958 463480213
4809091781565612396,463480491 495493336 463480379 463480699 463480214 463480235
4809305353508880533,1526105009 495403296 495264803 489753829 495400385 463480696
4809408161234550824,463480226 463480473 463480240 463480227 463480472 463480476
4809427275300995176,495400624 495255157 495264803 495400618 495264235 495400474
4809574997332066524,495400043 495400631 495400314 495399700 495400385 495400341
4809989512965390542,495253660 495250885 463480693 495263416 1526105009 463480694
4810217337821069648,463480691 463480213 463480235 463480214 463480457 463480665
4810965212313944067,463480472 463480493 463480658 463480226 1228501633 463480337
4811010551606149535,495400474 495400431 495251659 463480693 495259045 463480553
4811077415843921955,495253660 495263416 1526105009 495252594 463480694 495251659
4812154842848165932,463480693 463480429.0 463480493.0 495400618.0 463480497.0 463480227.0
4812414213197660543,495263416 463480457 463480213 463480359 495461626 463480691
4812478249536061608,495253660 495263416 1526105009 495253324 495251659 463480693
4812739647941116237,495264803 489753829 495400385 495403296 463480696 495254783
4812866889340420461,463480256 463480227 489753829 463480226 463480255 489734604
4812975341186580584,495259045 463480553 495251659 495251097 463480693 463480689
4813206348213518438,1228501633 463480465 463480227 489753829 463480226 463480255
4813904146612617599,463480359 463480691 495461626 463480213 495400618 495251659
4814174782074650798,463480468 463480255 463480256 489734604 463480465 463480464
4814908053199519981,463480497 463480322 463480242 463480553 463480493 463480221
4815266968030937090,463480337 495370340 495402322 495402312 463480506 495404035
4815418642428330317,495403296 495400385 463480696 495254783 495257134 495251659
4815808555230953704,463480516 463480497 463480322 463480242 463480553 463480493
4816063739739242664,463480213 495400618 495251659 463480342 463480473 463480693
4817129138993496171,463480213 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
4817432333411156301,463480465 463480227 489753829 463480226 463480255 489734604
4818421083675296004,463480553 463480322 495253324 463480679 495255645 495251312
4819311803356152121,463480256 463480493 463480226 463480346 463480213 463480210
4821879182842134592,463480273 495264803 463480457 495264589 495264479 463480493
4828189022732943726,495255157 463480465 463480227 463480464 463480256 489734604
4829236238993063955,463480227 489734604 463480255 489753829 463480464 463480677
4829313570670641373,463480484 463480359 463480355 463480356 463480358 495400939
4829654390417653998,463480228 463480493 463480226 463480346 463480213 463480210
4830846658857402372,495400618 463480255 463480256 489734604 463480465 463480464
4830879795369738406,495257134 495264235 495254783 495264589 463480696 495264479
4831156534551773517,495254783 495257134 495251659 495400385 495400618 495399912
4831688573950886221,495251659 495400385 495400618 495399912 463480259 463480429
4832004822983507973,495365549 463480429 463480359 463480355 463480227 463480224
4832877176120934549,495399912 463480259 463480429 495400385 495277293 495264774
4833868283719188532,463480694 463480553 463480423 463480346 463480468 463480543
4833897160639250472,463480553 463480694 463480693 495251312 463480497 463480322
4834228821551480924,495259045 463480694 463480497 495251097 495251312 495255645
4835185369651347467,463480497 463480553 463480679 463480694 495251659 495253324
4836232137378103352,463480493 463480677 463480240 463480658 1228501633 463480477
4837966100494287008,463480225 463480273 463480493 495264803 463480696 495254783
4838495775635800190,495250885 495264774 463480553 463480679 495251312 463480694
4838524008479588455,495401893 463480227 489753829 463480226 463480255 489734604
4838853898757996712,463480473 463480693 495277293 495251659 463480429 463480691
4839029945205260436,463480429 463480223 495277605 494343225 463480224 463480210
4840092765360226631,463480322 463480694 495252594 463480242 463480553 463480497
4840975343776432531,463480221 463480696 463480342 495254783 463480273 463480497
4841062387282345992,463480694 463480259 463480497 463480322 463480242 463480553
4841063986898927729,463480255 463480467 495399696 495400043 495400385 463480227
4841298320806903827,1228501633 463480227 489753829 463480226 463480255 489734604
4841655940801626305,495254783 463480273 463480221 463480497 463480242 463480322
4841746985611428033,463480221 463480497 463480322 463480242 463480679 463480493
4841763595682840768,463480464 489734604 463480697 463480255 463480466 463480256
4842046023756677246,495399696 463480227 489753829 463480226 463480255 489734604
4842267155721617552,463480457 463480359 463480543 463480355 463480356 463480358
4842523629574684972,463480214 463480259 463480429.0 463480493.0 463480693.0 495400618.0
4843443645483057298,463480497 463480322 463480242 463480553 463480493 463480221
4843572273082532139,463480693 463480497 463480322 463480242 463480553 463480493
4843696594362040348,495256039 495259981 495260496 495261776 463480689 495258252
4843760195778380041,489753829 463480227 463480226 463480255 489734604 463480464
4843899793714708641,1228501633 463480493 463480226 463480346 463480213 463480210
4844296103460602042,463480342 463480497 463480322 463480242 463480553 463480493
4846202820674191413,463480227 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
4847889690689011913,463480355 495400939 495401664 463480665 495401138 495493945
4849771071942950943,463480553 463480497 463480322 463480242 463480493 463480221
4853049794073723241,463480466 463480227 489753829 463480226 463480255 489734604
4853319378951209177,463480212 463480210 463480211 463480359 495260496 463480215
4853746241078034765,463480429 495400385 495277293 495264774 463480693 495253324
4853829654859219223,463480509 463480392 463480389 463480684 495370340 463480429
4854349970023907662,463480231 495401146 463480358 463480356 463480355 495401665
4854677602595504209,495277293 495264774 463480429 463480693 495253324 463480259
4855639625299394641,463480259 495401138 463480457 463480693 463480423 463480225
4855838973144072385,463480679 463480497 463480322 463480242 463480553 463480493
4855997277052862845,463480493 463480227 489753829 463480226 463480255 489734604
4856165171414433870,495251659 463480693 463480429 463480691 495493336 495400618
4856509437430464880,495400612 463480539 495399700 495399934 495399912 495400043
4856699592869151129,463480476 463480493 463480226 463480359 463480472 495260496
4857059111035207786,463480452 463480655 495493336 463480213 463480214 463480235
4857209847785455727,463480355 463480356 495401665 463480358 463480359 495400939
4858232411541995839,463480273 463480497 463480242 463480342 463480493 463480322
4858323020743180588,495400624 495400631 495257134 495404000 495404008 495403168
4858750782527504770,495400631 463480539 495400341 489734604 463480697 463480464
4859176837580325105,495404000 495403990 463480493 463480226 463480346 463480213
4859384734606950693,495399820 463480486 495264803 495264235 495255157 495400635
4859449054185914449,463480457 463480693 463480259 463480423 463480225 489753829
4859507035505951033,463480693 495251097 463480342 463480694 495252594 495251659
4859597597162078272,463480221 463480497 463480322 463480242 463480553 463480493
4861422916527456373,463480256 463480227 489753829 463480226 463480255 489734604
4861693892248731913,495400341 463480539 463480227 489753829 463480226 463480255
4861903037418176660,463480429 463480223 463480553 463480227 495363988 463480231
4862492806316294273,495401664 463480210 463480213 463480214 463480691 463480235
4862499705126388128,495252594 463480693 463480553 495251312 495251659 463480497
4865448155821899862,463480464 463480482 463480677 463480256 463480465 463480466
4865852589091061851,463480418 495369958 463480457 463480213 495368385 495369932
4866691136901873861,463480457 463480543 463480227 489753829 463480226 463480255
4866976520310882577,495400631 1228501633 463480467 463480356 495401665 495401146
4873587990381461585,463480473 463480227 489753829 463480226 463480255 489734604
4874685614252622035,463480225 463480429 463480224 463480223 495277614 463480481
4874693225795551444,495400385 495400576 495399934 495400618 489734604 495399912
4874974135816028547,495400618 463480446 463480447 1228501633 463480493 463480359
4875831675268628558,463480255 463480466 463480227 489753829 463480226 489734604
4876016425566732615,463480483 463480213 463480214 463480691 463480235 463480457
4876694209310752861,495399700 463480227 489753829 463480226 463480255 489734604
4877071171175055616,463480256 463480464 463480694 495252594 495251659 495251097
4877449039179677777,463480423 463480225 489753829 495277293 463480693 463480259
4878086523023786028,463480227 489753829 463480226 463480255 489734604 463480464
4878590149084840212,463480224 463480429 463480223 463480481 463480665 463480670
4878711455102271849,463480429 463480225 463480224 463480223 495277614 463480481
4878776258525659304,495255645 495252594 495277293 495401146 463480465 463480695
4879566354103664697,495253324 495254138 495263416 463480359 463480367 463480683
4879814055121912149,495253324 463480359 463480367 463480683 495403168 495403296
4880692603798683651,495400314 495519119 495519088 495519179 495518869 463480429
4880793610975707332,463480359 463480350 495404012 463480346 463480483 463480355
4880794328476942537,463480689 463480497 495258252 463480563 463480322 495256593
4882061591986569365,489753829 495277293 463480693 463480259 495491082 495490838
4882902184525037809,495401146 463480358 463480356 463480429.0 463480493.0 463480693.0
4884001409540817215,463480497 495258252 463480689 463480322 463480242 463480553
4884213331214729231,463480457 495369958 463480213 495368385 463480418 495369932
4885048250170867964,463480226 463480227 489753829 463480255 489734604 463480464
4885496307844382939,463480493 463480497 463480322 463480242 463480553 463480221
4890596901851758688,495401146 463480359 463480355 463480356 463480358 495400939
4895584211585466466,463480493 463480497 463480322 463480242 463480553 463480221
4895803695374270698,463480256 463480227 489753829 463480226 463480255 489734604
4898164216853430638,463480240 463480227 489753829 463480226 463480255 489734604
4899213563533459828,463480472 463480227 489753829 463480226 463480255 489734604
4900111903951159500,495277303 495277184 495277192 495277293 495369801 463480322
4900744752382869585,495400618 495403165 463480699 463480429 495255157 495399820
4901099239573029213,495400618 489734604 489753829 463480227 463480677 463480464
4901747072616890518,463480429 463480224 463480225 463480223 463480481 495277614
4901836465880694860,463480242 463480497 463480322 463480553 463480493 463480221
4901857816074518764,495403143 463480589 463480683 495403354 495403210 463480356
4902056882509447380,495490838 463480497 463480322 463480242 463480553 463480493
4902341657928925405,463480493 463480543 463480210 463480212 463480452 463480211
4902801694452613244,463480235 463480213 463480214 463480691 463480457 463480359
4903446330624442801,495251312 463480497 495259981 495263416 1526098025 1526105009
4903527680861274270,495277184 463480381 463480228 495277303 495369801 495266185
4903805562824949840,463480227 463480255 495277303 495400624 463480465 463480464
4904490739200426037,463480694 463480497 463480322 463480242 463480553 463480493
4904855785405153410,495264235 495255157 495399820 495400635 495264589 495254783
4905280204897517717,495399820 495400635 495277614 495403163 495403165 495403264
4906026542824423577,495401665 463480358 463480356 463480355 495400939 495401146
4906056491117052181,463480237 463480227 489753829 463480226 463480255 489734604
4906766020126965996,463480356 463480359 463480355 463480358 495400939 495401665
4907604001859568009,463480665 463480429 463480225 463480224 463480223 495277614
4907738025778741624,495402312 495402322 463480493 463480226 463480346 463480213
4908529355862835468,463480356 463480240 489734604 463480466 463480493 463480543
4908892228610162770,463480358 463480484 495401665 463480355 463480356 495401146
4909117768892678428,463480240 489734604 463480466 463480227 489753829 463480226
4909264461680607429,463480226 463480240 463480227 463480465 463480467 463480487
4909513401500172699,463480359 495401665 495401146 463480358 463480356 463480484
4910364486607569042,463480473 463480227 489753829 463480226 463480255 489734604
4910513939949551950,495277303 495277184 495277192 495277293 495369801 463480322
4912256822630154625,1228501633 463480227 489753829 463480226 463480255 489734604
4918647754695901205,463480362 463480497 463480322 463480242 463480553 463480493
4918845297647943684,463480255 463480256 463480227 489753829 463480226 489734604
4920084029889052908,463480467 463480227 463480256 463480464 463480539 463480237
4920326391249502316,463480227 463480472 463480226 463480658 463480237 463480493
4920715555088367872,463480553 495256039 495251659 495253324 463480693 495251312
4920871368552874314,489734604 463480255 463480256 463480465 463480464 463480468
4921510013652435112,1228501633 463480255 463480475 463480472 463480486 463480476
4921647470532624610,495400939 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
4921693728539672909,495277614 463480694 495400618 495255645 463480259 495402340
4922222878677532892,463480497 463480210 495400631 463480358 463480693 495401146
4922290485643706547,495400618 463480227 489753829 463480226 463480255 489734604
4922867753352167669,463480227 463480447 489753829 463480482 463480677 463480487
4923658406825033869,463480221 463480497 463480322 463480242 463480553 463480493
4923800466310037522,463480694 463480497 463480322 463480242 463480553 463480493
4924087482381500602,463480539 463480255 463480697 463480464 489734604 463480256
4924464920257364009,463480497 463480322 463480242 463480553 463480493 463480221
4924661023486509074,463480465 463480240 463480227 463480226 463480467 463480487
4924860366964916617,463480464 463480227 489753829 463480226 463480255 489734604
4924953777350115338,495404008 495403168 463480362 463480213 463480336 463480337
4924970320884662358,463480259 495402340 495400631 495255157 495264235 463480696
4925181362086346926,463480210 463480359 463480457 463480665 463480212 463480429
4925334470508413096,495400631 463480358 463480693 495401146 495403168 495403408
